claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00094,POL-3463,CUST-6461,SHOP-003,2025-08-19,2026-03-06,2026-03-07,theft,left side,10374,Sherbrooke,1,1,2,My car was stolen in Sherbrooke and later found with damage.,Claim details and visible damage are coherent.,normal,0,199,1,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.012326055669981795,-0.012326055669981795,54.90426432006288,31.435389938551467,medium,review_with_slm
CLM-00950,POL-7571,CUST-7848,SHOP-026,2024-08-28,2025-08-09,2025-08-14,theft,rear,6971,Quebec City,0,0,32,Another vehicle struck me on the rear in Quebec City.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,346,5,high,1,8,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",42.10526315789473,1,0.058929933810474955,-0.058929933810474955,38.01489491620263,40.46911586121789,medium,review_with_slm
CLM-00357,POL-9456,CUST-1807,SHOP-007,2024-10-25,2025-07-07,2025-07-10,theft,left side,8779,Laval,1,0,2,I discovered my vehicle missing in Laval and reported it immediately.,Claim details and visible damage are coherent.,normal,0,255,3,very_high,0,2,"[""repair estimate above normal threshold""]",10.526315789473683,1,0.13209631512017234,-0.13209631512017234,11.499203707889395,10.915470956839968,low,approve_or_fast_track
CLM-00524,POL-6311,CUST-5225,SHOP-013,2024-05-03,2024-07-25,2024-07-26,collision,rear,3819,Gatineau,1,1,2,I was driving in Gatineau when another vehicle hit the rear of my car.,Observed damage aligns with reported incident details.,normal,0,83,1,medium,0,0,[],0.0,1,0.0316201786518896,-0.0316201786518896,47.912022829288475,19.16480913171539,low,approve_or_fast_track
CLM-00794,POL-9332,CUST-9467,SHOP-013,2025-05-03,2025-08-28,2025-08-30,vandalism,rear,11964,Gatineau,1,0,29,I found damage on the rear of my vehicle while parked in Gatineau.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,117,2,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.11501658188975811,-0.11501658188975811,17.68894446247289,29.18084094288389,low,approve_or_fast_track
CLM-00885,POL-3082,CUST-6272,SHOP-019,2025-10-09,2026-01-05,2026-01-10,vandalism,rear,2820,Quebec City,2,15,58,My parked car was vandalized in Quebec City and the rear was damaged.,Repeated entity pattern detected across recent claims.,repeated_entity,1,88,5,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.05291702982839386,0.05291702982839386,78.54853205048322,50.36678124124592,medium,review_with_slm
CLM-00793,POL-5831,CUST-3530,SHOP-024,2025-12-12,2026-01-27,2026-01-28,vandalism,left side,10125,Longueuil,0,0,24,My parked car was vandalized in Longueuil and the left side was damaged.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,46,1,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.11335908173301074,-0.11335908173301074,18.289626928208268,29.42111392917804,low,approve_or_fast_track
CLM-00822,POL-4215,CUST-3061,SHOP-008,2025-06-11,2025-08-13,2025-08-14,collision,front,9512,Sherbrooke,1,0,29,I lost control briefly and damaged the front of my vehicle in Sherbrooke.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,63,1,very_high,1,6,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",31.57894736842105,1,0.12616489002445008,-0.12616489002445008,13.64876794009731,24.406875597091556,low,approve_or_fast_track
CLM-00086,POL-3878,CUST-3116,SHOP-013,2025-06-29,2026-01-25,2026-01-26,vandalism,left side,1795,Quebec City,0,0,2,I found damage on the left side of my vehicle while parked in Quebec City.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,210,1,low,0,0,[],0.0,1,0.13612361114192906,-0.13612361114192906,10.039700917046627,4.015880366818651,low,approve_or_fast_track
CLM-00064,POL-4804,CUST-8555,SHOP-021,2024-09-17,2026-01-30,2026-02-01,vandalism,front,3705,Longueuil,0,0,2,My parked car was vandalized in Longueuil and the front was damaged.,Observed damage aligns with reported incident details.,normal,0,500,2,medium,0,0,[],0.0,1,0.12065102300007507,-0.12065102300007507,15.647008016549618,6.258803206619848,low,approve_or_fast_track
CLM-00481,POL-7076,CUST-3166,SHOP-029,2025-07-26,2025-09-04,2025-09-08,collision,left side,2195,Gatineau,1,0,2,I lost control briefly and damaged the left side of my vehicle in Gatineau.,Observed damage aligns with reported incident details.,normal,0,40,4,low,0,0,[],0.0,1,0.12841693804291093,-0.12841693804291093,12.832619747786925,5.1330478991147706,low,approve_or_fast_track
CLM-00562,POL-9232,CUST-8519,SHOP-009,2024-07-25,2024-08-31,2024-09-01,theft,front,11754,Quebec City,0,0,2,I discovered my vehicle missing in Quebec City and reported it immediately.,Claim details and visible damage are coherent.,normal,0,37,1,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.08811935283620165,-0.08811935283620165,27.436571817781875,20.448312937639066,low,approve_or_fast_track
CLM-00404,POL-4327,CUST-3893,SHOP-018,2024-02-10,2025-04-08,2025-04-13,collision,left side,3097,Montreal,1,0,2,I lost control briefly and damaged the left side of my vehicle in Montreal.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,423,5,medium,0,0,[],0.0,1,0.09675882849518891,-0.09675882849518891,24.305602858065363,9.722241143226146,low,approve_or_fast_track
CLM-00383,POL-9098,CUST-2007,SHOP-003,2024-08-10,2025-01-29,2025-02-02,vandalism,front,2400,Sherbrooke,0,0,2,I found damage on the front of my vehicle while parked in Sherbrooke.,Claim details and visible damage are coherent.,normal,0,172,4,low,0,0,[],0.0,1,0.15136197450446165,-0.15136197450446165,4.517277500604751,1.8069110002419007,low,approve_or_fast_track
CLM-00196,POL-6680,CUST-9568,SHOP-017,2024-09-22,2025-04-10,2025-04-12,collision,left side,1983,Montreal,1,0,2,I lost control briefly and damaged the left side of my vehicle in Montreal.,Observed damage aligns with reported incident details.,normal,0,200,2,low,0,0,[],0.0,1,0.14408620719124843,-0.14408620719124843,7.154034928365238,2.8616139713460953,low,approve_or_fast_track
CLM-00429,POL-3634,CUST-9770,SHOP-010,2024-07-05,2025-01-30,2025-02-04,vandalism,rear,2460,Laval,0,0,2,My parked car was vandalized in Laval and the rear was damaged.,Observed damage aligns with reported incident details.,normal,0,209,5,low,0,0,[],0.0,1,0.13616514449225292,-0.13616514449225292,10.024649120411054,4.009859648164421,low,approve_or_fast_track
CLM-00185,POL-5646,CUST-6533,SHOP-018,2025-08-14,2025-10-16,2025-10-20,theft,left side,10591,Montreal,0,0,2,My car was stolen in Montreal and later found with damage.,Claim details and visible damage are coherent.,normal,0,63,4,very_high,0,4,"[""repair estimate above normal threshold"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",21.052631578947366,1,0.11025907139341484,-0.11025907139341484,19.413078921267388,20.396810515875373,low,approve_or_fast_track
CLM-00707,POL-1369,CUST-4670,SHOP-027,2024-10-23,2024-10-25,2024-10-30,theft,left side,7908,Laval,1,0,28,My car was stolen in Laval and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,5,high,2,8,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail""]",42.10526315789473,1,0.09979200880473654,-0.09979200880473654,23.206370245662796,34.54570599300196,medium,review_with_slm
CLM-00412,POL-9686,CUST-2567,SHOP-020,2025-01-05,2026-02-28,2026-03-04,vandalism,rear,3701,Sherbrooke,0,0,2,I found damage on the rear of my vehicle while parked in Sherbrooke.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,419,4,medium,0,0,[],0.0,1,0.13321134936876877,-0.13321134936876877,11.095112330220589,4.438044932088236,low,approve_or_fast_track
CLM-00659,POL-4131,CUST-1235,SHOP-012,2025-01-07,2025-01-10,2025-01-12,theft,front,10758,Quebec City,1,0,16,I discovered my vehicle missing in Quebec City and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,3,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.10692514852502732,-0.10692514852502732,20.621301436965055,39.82746794320707,medium,review_with_slm
CLM-00189,POL-7022,CUST-5902,SHOP-005,2025-01-26,2026-03-17,2026-03-18,vandalism,rear,2080,Gatineau,0,0,2,My parked car was vandalized in Gatineau and the rear was damaged.,Observed damage aligns with reported incident details.,normal,0,415,1,low,0,0,[],0.0,1,0.12180729891661884,-0.12180729891661884,15.227970548714367,6.091188219485748,low,approve_or_fast_track
CLM-00122,POL-9793,CUST-1133,SHOP-028,2024-04-20,2025-08-04,2025-08-05,theft,left side,11257,Quebec City,1,0,2,My car was stolen in Quebec City and later found with damage.,Observed damage aligns with reported incident details.,normal,0,471,1,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,1,0.07603116733346715,-0.07603116733346715,31.817362398398362,22.20062916988566,low,approve_or_fast_track
CLM-00619,POL-4704,CUST-8711,SHOP-013,2025-01-18,2025-01-26,2025-01-27,theft,rear,9942,Longueuil,0,0,29,I discovered my vehicle missing in Longueuil and reported it immediately.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,1,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12219720913775534,-0.12219720913775534,15.086666047418088,34.45571905054618,medium,review_with_slm
CLM-00205,POL-6051,CUST-8591,SHOP-009,2024-05-02,2024-09-01,2024-09-02,vandalism,left side,3971,Montreal,0,1,2,I found damage on the left side of my vehicle while parked in Montreal.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,122,1,medium,0,0,[],0.0,1,0.030852220935971175,-0.030852220935971175,48.19033274829544,19.276133099318177,low,approve_or_fast_track
CLM-00773,POL-6489,CUST-9765,SHOP-012,2024-04-24,2024-11-23,2024-11-26,vandalism,right side,11562,Laval,0,0,16,I found damage on the right side of my vehicle while parked in Laval.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,213,3,very_high,0,5,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",26.31578947368421,1,0.09339955381808912,-0.09339955381808912,25.52301293667586,25.99867885888087,low,approve_or_fast_track
CLM-00269,POL-6285,CUST-1833,SHOP-025,2025-10-02,2026-01-17,2026-01-20,vandalism,left side,1798,Sherbrooke,1,0,2,My parked car was vandalized in Sherbrooke and the left side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,107,3,low,0,0,[],0.0,1,0.14071733121879354,-0.14071733121879354,8.37492454195175,3.3499698167806997,low,approve_or_fast_track
CLM-00163,POL-1430,CUST-2468,SHOP-012,2025-07-21,2025-09-12,2025-09-16,vandalism,left side,3077,Montreal,1,0,2,I found damage on the left side of my vehicle while parked in Montreal.,Observed damage aligns with reported incident details.,normal,0,53,4,medium,0,0,[],0.0,1,0.143653117753839,-0.143653117753839,7.310987692495022,2.924395076998009,low,approve_or_fast_track
CLM-00421,POL-3271,CUST-7641,SHOP-006,2025-01-14,2025-12-30,2026-01-02,vandalism,front,4369,Montreal,1,0,2,I found damage on the front of my vehicle while parked in Montreal.,Claim details and visible damage are coherent.,normal,0,350,3,medium,0,0,[],0.0,1,0.13260878823774763,-0.13260878823774763,11.313482086907886,4.525392834763155,low,approve_or_fast_track
CLM-00873,POL-5470,CUST-8505,SHOP-014,2024-03-23,2025-03-28,2025-04-01,collision,rear,4356,Montreal,4,18,56,I lost control briefly and damaged the rear of my vehicle in Montreal.,Repeated entity pattern detected across recent claims.,repeated_entity,1,370,4,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.05553485633780397,0.05553485633780397,79.49723934087993,50.7462641574046,medium,review_with_slm
CLM-00912,POL-9308,CUST-4985,SHOP-014,2024-05-20,2024-10-20,2024-10-20,collision,front,4136,Laval,2,18,56,I lost control briefly and damaged the front of my vehicle in Laval.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,153,0,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.04231878645440956,0.04231878645440956,74.70770046055364,55.14623807895829,medium,review_with_slm
CLM-00347,POL-1869,CUST-8617,SHOP-021,2024-01-09,2024-04-16,2024-04-19,vandalism,left side,2975,Montreal,0,0,2,I found damage on the left side of my vehicle while parked in Montreal.,Claim details and visible damage are coherent.,normal,0,98,3,medium,0,0,[],0.0,1,0.15942367086909826,-0.15942367086909826,1.5956972940467713,0.6382789176187086,low,approve_or_fast_track
CLM-00296,POL-6641,CUST-7522,SHOP-024,2024-05-21,2024-10-19,2024-10-24,collision,right side,2162,Montreal,0,0,2,Another driver struck my vehicle on the right side while I was driving in Montreal.,Observed damage aligns with reported incident details.,normal,0,151,5,low,0,0,[],0.0,1,0.1336438391081169,-0.1336438391081169,10.938376898263419,4.375350759305368,low,approve_or_fast_track
