claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00670,POL-6710,CUST-5822,SHOP-015,2025-05-22,2025-05-31,2025-06-04,theft,rear,10654,Laval,0,0,28,I discovered my vehicle missing in Laval and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,4,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.1109264699033734,-0.1109264699033734,19.171211925986537,39.24743213881566,medium,review_with_slm
CLM-00895,POL-4352,CUST-4028,SHOP-014,2024-02-12,2025-04-13,2025-04-13,vandalism,rear,2619,Gatineau,3,21,56,My parked car was vandalized in Gatineau and the rear was damaged.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,426,0,medium,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.06194553130121527,0.06194553130121527,81.82048499993714,57.9913518947117,medium,review_with_slm
CLM-00636,POL-3531,CUST-4994,SHOP-002,2025-07-10,2025-07-15,2025-07-16,vandalism,front,8856,Montreal,0,0,21,I found damage on the front of my vehicle while parked in Montreal.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,5,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11287123106362029,-0.11287123106362029,18.466425308472175,35.80762275496782,medium,review_with_slm
CLM-00955,POL-8910,CUST-9209,SHOP-007,2024-08-04,2025-02-01,2025-02-03,vandalism,left side,3674,Quebec City,0,0,31,Another vehicle struck me on the left side in Quebec City.,Inspection found primary damage on the front. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,181,2,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.10357711757044552,-0.10357711757044552,21.834636760626868,30.83911786214548,medium,review_with_slm
CLM-00730,POL-2629,CUST-6690,SHOP-010,2024-06-18,2024-06-22,2024-06-23,theft,right side,8694,Laval,0,0,39,I discovered my vehicle missing in Laval and reported it immediately.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,4,1,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.1077650067853475,-0.1077650067853475,20.316934569412325,36.547826459343874,medium,review_with_slm
CLM-00940,POL-3178,CUST-4186,SHOP-014,2025-08-05,2025-10-23,2025-10-26,collision,right side,3740,Gatineau,1,0,56,Another vehicle struck me on the right side in Gatineau.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,79,3,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.045549900514685215,-0.045549900514685215,42.86385457332166,39.2508049872234,medium,review_with_slm
CLM-00692,POL-6737,CUST-5641,SHOP-026,2025-05-29,2025-06-07,2025-06-10,vandalism,left side,9037,Sherbrooke,0,0,32,I found damage on the left side of my vehicle while parked in Sherbrooke.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,3,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.1287431491391256,-0.1287431491391256,12.714399978801206,33.50681262309943,medium,review_with_slm
CLM-00652,POL-7008,CUST-9396,SHOP-028,2025-10-01,2025-10-05,2025-10-06,collision,right side,9381,Quebec City,1,0,31,Another driver struck my vehicle on the right side while I was driving in Quebec City.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,4,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12200347543326212,-0.12200347543326212,15.15687565725571,34.48380289448123,medium,review_with_slm
CLM-00305,POL-3555,CUST-2747,SHOP-004,2024-03-21,2026-03-13,2026-03-18,theft,front,11260,Gatineau,0,0,2,I discovered my vehicle missing in Gatineau and reported it immediately.,Observed damage aligns with reported incident details.,normal,0,722,5,very_high,0,3,"[""repair estimate above normal threshold"", ""single-area damage with unusually high repair cost""]",15.789473684210526,-1,-0.01782911972615253,0.01782911972615253,65.83258009601948,35.80671624893411,medium,review_with_slm
CLM-00757,POL-3772,CUST-7000,SHOP-017,2024-01-15,2025-12-25,2025-12-28,theft,front,12985,Laval,0,0,25,I discovered my vehicle missing in Laval and reported it immediately.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,710,3,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,-1,-0.02452275946725646,0.02452275946725646,68.25837294319534,46.250717598330766,medium,review_with_slm
CLM-00855,POL-1785,CUST-9753,SHOP-003,2024-02-18,2025-01-23,2025-01-26,collision,left side,3702,Montreal,3,21,73,Another driver struck my vehicle on the left side while I was driving in Montreal.,Repeated entity pattern detected across recent claims.,repeated_entity,1,340,3,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.024135711568275098,0.024135711568275098,68.11810575506183,46.19461072307736,medium,review_with_slm
CLM-00983,POL-8370,CUST-4425,SHOP-003,2024-12-14,2024-12-22,2024-12-25,collision,front,9000,Gatineau,3,20,73,I was hit on the front while driving in Gatineau.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the left side, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,8,3,very_high,5,16,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",84.21052631578947,-1,-0.0419744562072516,0.0419744562072516,74.58291426306934,80.35948149470141,high,priority_investigation
CLM-00996,POL-9689,CUST-9277,SHOP-003,2024-01-24,2024-01-30,2024-01-31,collision,left side,15267,Gatineau,3,21,73,I was hit on the left side while driving in Gatineau.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the rear, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,6,1,very_high,5,18,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",94.73684210526315,-1,-0.07367684291512566,0.07367684291512566,86.07194353396359,91.27088267674333,high,priority_investigation
CLM-00982,POL-2690,CUST-3244,SHOP-003,2025-02-24,2025-03-03,2025-03-04,theft,right side,9985,Sherbrooke,2,21,73,I was hit on the right side while driving in Sherbrooke.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the rear, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,7,1,very_high,5,17,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",89.47368421052632,-1,-0.049360523820646596,0.049360523820646596,77.25964481301317,84.58806845152105,high,priority_investigation
CLM-00904,POL-9570,CUST-7435,SHOP-003,2025-08-13,2025-12-10,2025-12-15,theft,front,6849,Sherbrooke,4,21,73,My car was stolen in Sherbrooke and later found with damage.,Repeated entity pattern detected across recent claims.,repeated_entity,1,119,5,high,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.07772017130593067,0.07772017130593067,87.53725649799536,53.962271020250775,medium,review_with_slm
CLM-00716,POL-6508,CUST-5301,SHOP-026,2025-08-28,2025-09-07,2025-09-10,theft,right side,8331,Sherbrooke,0,0,32,My car was stolen in Sherbrooke and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,3,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12946795477714523,-0.12946795477714523,12.451728487608763,33.40174402662245,medium,review_with_slm
CLM-00924,POL-3713,CUST-3843,SHOP-019,2024-08-13,2025-06-25,2025-06-25,collision,rear,3063,Quebec City,2,20,58,I lost control briefly and damaged the rear of my vehicle in Quebec City.,Repeated entity pattern detected across recent claims.,repeated_entity,1,316,0,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.04250068372906213,0.04250068372906213,74.77362051673225,48.85681662774553,medium,review_with_slm
CLM-00678,POL-3790,CUST-3257,SHOP-019,2025-04-16,2025-04-25,2025-04-28,theft,rear,9637,Gatineau,1,0,58,I discovered my vehicle missing in Gatineau and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,3,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.05967928356948393,-0.05967928356948393,37.74332857027659,43.51838405968958,medium,review_with_slm
CLM-00744,POL-2562,CUST-3773,SHOP-007,2025-05-16,2025-05-20,2025-05-21,collision,right side,9633,Gatineau,0,0,31,I was driving in Gatineau when another vehicle hit the right side of my car.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,4,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12239434274356076,-0.12239434274356076,15.015224304301222,34.42714235329943,medium,review_with_slm
CLM-00919,POL-9892,CUST-6261,SHOP-003,2025-04-18,2026-03-11,2026-03-15,collision,front,2993,Sherbrooke,3,21,73,I was driving in Sherbrooke when another vehicle hit the front of my car.,Repeated entity pattern detected across recent claims.,repeated_entity,1,327,4,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.03197584638793072,0.03197584638793072,70.9593914683677,47.33112500839971,medium,review_with_slm
CLM-00699,POL-3321,CUST-4943,SHOP-006,2025-06-07,2025-06-10,2025-06-14,theft,left side,10415,Sherbrooke,0,0,35,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,3,4,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.1080146286557303,-0.1080146286557303,20.226470939594478,39.66953574425884,medium,review_with_slm
